Police_Station,Year,Type,Date,Month,Day,Time,Hour
Girinagar,2019,Attempted Murder,12/10/2019,10,12,22:00:00,22
Girinagar,2019,Attempted Murder,22/10/2019,10,22,21:45:00,21
K G Nagar,2015,Attempted Murder,12/04/2015,04,12,21:00:00,21
K G Nagar,2016,Attempted Murder,30/05/2016,05,30,01:30:00,01
K G Nagar,2017,Attempted Murder,20/03/2017,03,20,09:00:00,09
K G Nagar,2018,Attempted Murder,03/12/2018,12,03,21:30:00,21
K G Nagar,2018,Attempted Murder,16/03/2018,03,16,15:00:00,15
K G Nagar,2018,Attempted Murder,04/10/2018,10,04,10:30:00,10
K G Nagar,2018,Attempted Murder,06/06/2018,06,06,19:00:00,19
K G Nagar,2019,Attempted Murder,18/06/2019,06,18,11:30:00,11
K G Nagar,2019,Attempted Murder,17/07/2019,07,17,21:30:00,21
K G Nagar,2019,Attempted Murder,20/09/2019,09,20,02:40:00,02
K G Nagar,2019,Attempted Murder,14/11/2019,11,14,22:30:00,22
K G Nagar,2019,Attempted Murder,22/11/2019,11,22,12:30:00,12
K G Nagar,2019,Attempted Murder,12/02/2019,02,12,23:00:00,23
Shankarapura,2017,Attempted Murder,24/08/2017,08,24,16:00:00,16
Shankarapura,2017,Attempted Murder,29/09/2019,09,29,19:00:00,19
V V Puram,2017,Attempted Murder,09/10/2017,10,09,04:30:00,04
V V Puram,2017,Attempted Murder,11/03/2017,03,11,19:30:00,19
V V Puram,2018,Attempted Murder,22/08/2018,08,22,17:30:00,17
H Nagar,2015,Attempted Murder,01/04/2015,04,01,15:15:00,15
H Nagar,2015,Attempted Murder,16/01/2015,01,16,12:15:00,12
H Nagar,2015,Attempted Murder,02/02/2015,02,02,17:00:00,17
H Nagar,2015,Attempted Murder,25/03/2015,03,25,18:00:00,18
H Nagar,2015,Attempted Murder,28/04/2015,04,28,02:30:00,02
H Nagar,2015,Attempted Murder,06/02/2015,02,06,21:00:00,21
H Nagar,2015,Attempted Murder,19/09/2015,09,19,18:30:00,18
H Nagar,2016,Attempted Murder,18/07/2016,07,18,12:15:00,12
H Nagar,2016,Attempted Murder,09/09/2016,09,09,09:50:00,09
H Nagar,2016,Attempted Murder,27/10/2016,10,27,13:30:00,13
H Nagar,2017,Attempted Murder,02/10/2017,10,02,08:45:00,08
H Nagar,2017,Attempted Murder,05/01/2017,01,05,21:30:00,21
H Nagar,2017,Attempted Murder,07/06/2017,06,07,11:15:00,11
